system_time_ns,steady_time_ns,tick,q0,q1,q2,q3,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpy_x,rpy_y,rpy_z,temperature
1785318662497116285,203953515560122,9204321,0.640383780,-0.120297469,0.103504889,0.751481295,-0.007456850,-0.006391586,-0.006391586,-3.016694069,0.019153614,9.016563416,0.001569961,0.318737924,1.730349541,79
1785318662499902011,203953518345835,9204323,0.640379190,-0.120306030,0.103506945,0.751483560,-0.011717907,0.007456850,0.006391586,-3.016694069,0.019153614,9.016563416,0.001563336,0.318753809,1.730358601,79
1785318662501322114,203953519765935,9204325,0.640376091,-0.120313771,0.103496954,0.751486421,-0.011717907,-0.014913701,-0.006391586,-3.016694069,0.019153614,9.016563416,0.001538491,0.318752617,1.730363131,79
1785318662503186505,203953521630332,9204327,0.640380800,-0.120308004,0.103489004,0.751484334,-0.005326321,-0.017044229,-0.012783172,-3.009511471,-0.022744916,8.981847763,0.001532026,0.318733305,1.730352044,79
1785318662505045140,203953523488982,9204329,0.640379965,-0.120298892,0.103482582,0.751487374,-0.006391586,-0.030892665,0.003195793,-3.009511471,-0.022744916,8.981847763,0.001535006,0.318710804,1.730357647,79
1785318662507283766,203953525727593,9204331,0.640377700,-0.120301120,0.103486374,0.751488388,0.002130529,-0.003195793,-0.002130529,-3.010708570,-0.034715924,8.992621422,0.001538810,0.318719208,1.730363131,79
1785318662509195535,203953527639362,9204333,0.640379608,-0.120302789,0.103489161,0.751486123,-0.004261057,-0.007456850,-0.005326321,-3.010708570,-0.034715924,8.992621422,0.001539986,0.318725407,1.730357409,79
1785318662511080745,203953529524581,9204335,0.640381396,-0.120302983,0.103477463,0.751486182,-0.011717907,-0.015978964,-0.008522115,-3.010708570,-0.034715924,8.992621422,0.001520764,0.318710387,1.730351567,79
1785318662513657919,203953532101752,9204337,0.640385389,-0.120304063,0.103478365,0.751482487,-0.008522115,0.000000000,-0.004261057,-2.998737574,-0.017956512,9.038111687,0.001518924,0.318713248,1.730340362,79
1785318662515228098,203953533671923,9204339,0.640377879,-0.120305367,0.103480548,0.751488328,-0.004261057,-0.004261057,0.005326321,-2.998737574,-0.017956512,9.038111687,0.001523794,0.318718076,1.730360270,79
1785318662517271674,203953535715506,9204341,0.640382171,-0.120304711,0.103479996,0.751484871,-0.002130529,-0.004261057,-0.012783172,-2.998737574,-0.017956512,9.038111687,0.001521974,0.318716347,1.730348825,79
1785318662519812506,203953538256341,9204343,0.640378773,-0.120302714,0.103476331,0.751488626,-0.008522115,-0.017044229,0.008522115,-3.026270866,-0.009576807,8.955511093,0.001520534,0.318708479,1.730358958,79
1785318662521469787,203953539913619,9204345,0.640380204,-0.120303154,0.103469178,0.751488328,-0.009587379,-0.010652643,-0.005326321,-3.026270866,-0.009576807,8.955511093,0.001508198,0.318699747,1.730354309,79
1785318662523234498,203953541678322,9204347,0.640378833,-0.120310195,0.103473045,0.751487851,-0.003195793,-0.005326321,-0.004261057,-3.015496969,-0.031124622,9.036913872,0.001505067,0.318715692,1.730355263,79
1785318662528299124,203953546742944,9204349,0.640374184,-0.120308623,0.103470735,0.751492381,-0.003195793,-0.011717907,0.005326321,-3.015496969,-0.031124622,9.036913872,0.001505695,0.318710238,1.730368495,79
1785318662529303213,203953547747045,9204351,0.640375257,-0.120311446,0.103479400,0.751489818,-0.002130529,0.010652643,-0.006391586,-3.015496969,-0.031124622,9.036913872,0.001514772,0.318725944,1.730364919,79
1785318662531224837,203953549668680,9204353,0.640375316,-0.120308660,0.103477456,0.751490474,0.002130529,-0.006391586,-0.006391586,-2.978386879,-0.034715924,9.002198219,0.001515577,0.318719119,1.730365753,79
1785318662531642735,203953550086566,9204355,0.640377998,-0.120309912,0.103473835,0.751488507,-0.007456850,-0.003195793,-0.008522115,-2.978386879,-0.034715924,9.002198219,0.001507057,0.318716288,1.730357885,79
1785318662533275296,203953551719122,9204357,0.640379608,-0.120304368,0.103469148,0.751488626,-0.004261057,-0.010652643,-0.005326321,-2.990357876,-0.002394202,9.014169693,0.001506727,0.318701565,1.730355382,79
1785318662535287915,203953553731746,9204359,0.640383542,-0.120297588,0.103465050,0.751486957,-0.003195793,-0.014913701,-0.011717907,-2.990357876,-0.002394202,9.014169693,0.001508010,0.318685740,1.730347276,79
1785318662537689921,203953556133746,9204361,0.640382469,-0.120293334,0.103459574,0.751489282,-0.003195793,-0.017044229,-0.001065264,-2.990357876,-0.002394202,9.014169693,0.001505853,0.318672001,1.730351567,79
1785318662540063978,203953558507810,9204363,0.640387058,-0.120284490,0.103453822,0.751487613,-0.002130529,-0.018109493,-0.009587379,-3.002328873,0.009576807,8.989029884,0.001507145,0.318650812,1.730342507,79
1785318662541452509,203953559896339,9204365,0.640386283,-0.120282657,0.103460215,0.751487672,-0.001065264,-0.005326321,0.000000000,-3.002328873,0.009576807,8.989029884,0.001519937,0.318656385,1.730346084,79
1785318662543216582,203953561660415,9204367,0.640392900,-0.120273568,0.103452444,0.751484573,0.001065264,-0.018109493,-0.011717907,-3.016694069,-0.049081136,9.030928612,0.001517547,0.318632185,1.730331302,79
1785318662545254497,203953563698321,9204369,0.640393436,-0.120271832,0.103445850,0.751485288,-0.005326321,-0.004261057,-0.008522115,-3.016694069,-0.049081136,9.030928612,0.001509454,0.318620831,1.730330110,79
1785318662547571456,203953566015287,9204371,0.640397906,-0.120275103,0.103445567,0.751481056,-0.005326321,-0.009587379,-0.009587379,-3.016694069,-0.049081136,9.030928612,0.001502547,0.318625540,1.730316639,79
1785318662549248021,203953567691851,9204372,0.640396237,-0.120273344,0.103440538,0.751483440,-0.010652643,-0.015978964,0.001065264,-3.008314371,-0.057460841,8.965087891,0.001497899,0.318616211,1.730321527,79
1785318662551245372,203953569689197,9204375,0.640398204,-0.120279953,0.103444844,0.751480103,-0.006391586,-0.013848436,0.001065264,-3.008314371,-0.057460841,8.965087891,0.001494584,0.318632066,1.730313540,79
1785318662553165394,203953571609215,9204377,0.640395105,-0.120277829,0.103449509,0.751482427,0.003195793,-0.014913701,0.000000000,-2.965218782,-0.033518825,8.911218643,0.001506127,0.318634927,1.730323076,79
1785318662555295047,203953573738875,9204379,0.640395164,-0.120279171,0.103454061,0.751481533,-0.007456850,-0.008522115,-0.003195793,-2.965218782,-0.033518825,8.911218643,0.001511305,0.318642944,1.730322838,79
1785318662557254478,203953575698309,9204381,0.640394568,-0.120283253,0.103451289,0.751481771,-0.010652643,-0.003195793,-0.003195793,-2.965218782,-0.033518825,8.911218643,0.001501620,0.318645626,1.730322480,79
1785318662568666847,203953587110679,9204391,0.640404463,-0.120272875,0.103465378,0.751473069,-0.002130529,-0.008522115,-0.007456850,-2.987963676,-0.022744916,9.082404137,0.001533511,0.318648130,1.730300903,79
1785318662570273284,203953588717117,9204393,0.640405476,-0.120277144,0.103465386,0.751471460,-0.006391586,-0.005326321,-0.007456850,-3.047818661,-0.044292733,9.065644264,0.001527171,0.318654716,1.730296254,79
1785318662571222569,203953589666397,9204395,0.640416622,-0.120263703,0.103462003,0.751464605,-0.001065264,-0.019174758,-0.013848436,-3.047818661,-0.044292733,9.065644264,0.001535606,0.318629593,1.730271339,79
